LoanID,CustomerID,LoanTypeID,LoanAmount_INR,InterestRate_Pct,Term_Months,StartDate,LoanStatus
LN-017222,CUST-04343,LT-102,300000,13.65,24,2022-08-22,Fully Paid
LN-017223,CUST-05580,LT-101,4520000,8.98,180,2023-06-13,Active
LN-017224,CUST-13902,LT-103,150000,12.26,120,2023-07-21,Active
LN-017225,CUST-04085,LT-106,800000,16.89,18,2023-09-07,Fully Paid
LN-017226,CUST-03911,LT-101,5960000,10.01,360,2025-06-13,Active
LN-017227,CUST-04682,LT-101,7990000,8.65,360,2024-03-31,Active
LN-017228,CUST-07287,LT-101,2390000,8.71,180,2023-11-11,Active
LN-017229,CUST-10187,LT-101,1180000,10.77,360,2024-12-19,Active
LN-017230,CUST-08352,LT-104,940000,10.39,48,2025-07-04,Active
LN-017231,CUST-05721,LT-102,1100000,13.87,48,2022-01-06,Fully Paid
LN-017232,CUST-02233,LT-104,660000,10.58,84,2023-04-24,Active
LN-017233,CUST-09585,LT-103,1120000,11.46,48,2024-06-25,Active
LN-017234,CUST-04351,LT-101,5030000,9.76,120,2023-05-21,Active
LN-017235,CUST-10411,LT-102,460000,13.75,24,2023-03-14,Fully Paid
LN-017236,CUST-10268,LT-103,530000,11.8,84,2024-11-01,Active
LN-017237,CUST-08335,LT-101,2270000,8.98,240,2023-07-30,Active
LN-017238,CUST-04689,LT-102,560000,13.87,24,2025-03-08,Active
LN-017239,CUST-04716,LT-104,1160000,11.0,36,2025-08-08,Active
LN-017240,CUST-07457,LT-106,760000,17.29,36,2023-09-15,Active
LN-017241,CUST-00100,LT-103,680000,11.74,60,2022-05-12,Active
LN-017242,CUST-04697,LT-102,250000,14.24,12,2024-07-03,Fully Paid
LN-017243,CUST-13407,LT-101,4020000,10.55,180,2024-03-11,Active
LN-017244,CUST-01938,LT-103,480000,9.11,84,2024-10-28,Active
LN-017245,CUST-11296,LT-105,2900000,16.18,84,2022-12-03,Active
LN-017246,CUST-11455,LT-101,3740000,10.01,240,2024-09-03,Active
LN-017247,CUST-05102,LT-101,2690000,8.75,360,2023-12-16,Active
LN-017248,CUST-06093,LT-102,600000,15.57,36,2023-12-02,Active
LN-017249,CUST-00578,LT-103,310000,14.54,36,2023-10-12,Defaulted
LN-017250,CUST-05390,LT-105,1580000,14.9,120,2025-05-07,Active
LN-017251,CUST-10918,LT-102,550000,14.09,36,2024-09-04,Active
LN-017252,CUST-12210,LT-102,360000,14.05,12,2022-10-03,Fully Paid
LN-017253,CUST-06319,LT-102,520000,13.16,36,2024-07-29,Active
LN-017254,CUST-03474,LT-103,1530000,9.14,36,2021-06-13,Fully Paid
LN-017255,CUST-12537,LT-102,500000,13.75,12,2023-01-28,Fully Paid
LN-017256,CUST-03209,LT-102,900000,15.81,12,2022-09-22,Defaulted
LN-017257,CUST-07904,LT-102,730000,15.67,12,2022-11-13,Defaulted
LN-017258,CUST-00662,LT-101,2550000,8.56,360,2021-07-27,Active
LN-017259,CUST-07003,LT-102,680000,14.21,48,2024-05-13,Active
LN-017260,CUST-09886,LT-102,310000,13.17,48,2022-04-28,Fully Paid
LN-017261,CUST-14902,LT-101,1920000,9.34,360,2025-01-03,Active
LN-017262,CUST-05487,LT-103,810000,10.23,120,2024-01-08,Active
LN-017263,CUST-10630,LT-103,540000,14.16,60,2022-07-18,Active
LN-017264,CUST-01736,LT-102,800000,14.78,48,2021-08-18,Fully Paid
LN-017265,CUST-13972,LT-101,2300000,8.27,240,2025-11-11,Active
LN-017266,CUST-01076,LT-102,670000,13.28,36,2021-07-22,Fully Paid
LN-017267,CUST-08562,LT-101,2070000,13.07,240,2023-07-27,Active
LN-017268,CUST-01712,LT-101,2120000,9.14,180,2023-11-11,Active
LN-017269,CUST-09676,LT-101,4240000,8.94,180,2025-07-12,Active
LN-017270,CUST-06454,LT-101,4940000,8.31,360,2025-11-10,Active
LN-017271,CUST-10623,LT-105,880000,14.71,60,2023-03-20,Active
LN-017272,CUST-01977,LT-101,5420000,7.92,360,2024-10-05,Active
LN-017273,CUST-03242,LT-103,810000,10.1,48,2025-05-25,Active
LN-017274,CUST-08763,LT-104,1580000,10.99,60,2025-08-19,Active
LN-017275,CUST-10567,LT-103,790000,9.83,36,2022-07-27,Fully Paid
LN-017276,CUST-07224,LT-102,690000,15.62,48,2024-02-14,Active
LN-017277,CUST-14017,LT-102,590000,13.45,48,2025-03-17,Active
LN-017278,CUST-14331,LT-101,1800000,9.59,120,2025-09-23,Active
LN-017279,CUST-05964,LT-105,1980000,19.96,48,2024-08-04,Defaulted
LN-017280,CUST-10731,LT-103,880000,11.84,36,2021-08-08,Fully Paid
LN-017281,CUST-10107,LT-101,4470000,12.73,180,2024-02-01,Active
LN-017282,CUST-05706,LT-103,1050000,9.63,48,2021-06-25,Defaulted
LN-017283,CUST-05337,LT-101,4140000,8.39,360,2023-08-24,Active
LN-017284,CUST-09239,LT-102,340000,15.78,36,2024-09-09,Defaulted
LN-017285,CUST-04578,LT-101,3500000,8.77,240,2025-09-27,Active
LN-017286,CUST-02680,LT-102,290000,14.06,60,2025-05-28,Active
LN-017287,CUST-02920,LT-102,490000,13.57,48,2025-05-18,Active
LN-017288,CUST-09419,LT-102,470000,13.22,48,2021-07-21,Fully Paid
LN-017289,CUST-08594,LT-102,820000,14.42,36,2023-11-10,Active
LN-017290,CUST-01691,LT-101,2720000,10.4,360,2022-09-24,Active
LN-017291,CUST-10899,LT-101,1130000,8.74,120,2022-12-25,Active
LN-017292,CUST-03129,LT-103,920000,10.83,60,2023-10-10,Active
LN-017293,CUST-04033,LT-101,1620000,8.42,180,2022-01-26,Active
LN-017294,CUST-14492,LT-102,460000,14.77,60,2022-06-28,Active
LN-017295,CUST-10612,LT-103,730000,11.12,60,2022-11-10,Active
LN-017296,CUST-02487,LT-103,1710000,9.23,84,2022-08-18,Active
LN-017297,CUST-04732,LT-105,2060000,15.8,60,2022-05-29,Active
LN-017298,CUST-01255,LT-103,730000,11.78,120,2021-09-21,Defaulted
LN-017299,CUST-10093,LT-105,1550000,14.64,84,2024-08-25,Active
LN-017300,CUST-10941,LT-101,10840000,9.1,360,2021-06-23,Active
LN-017301,CUST-10069,LT-101,2530000,8.84,360,2024-10-25,Active
LN-017302,CUST-07541,LT-101,5280000,10.77,360,2025-07-15,Active
LN-017303,CUST-13880,LT-101,3250000,10.31,360,2023-04-20,Active
LN-017304,CUST-14589,LT-101,3590000,10.52,360,2022-12-22,Active
LN-017305,CUST-07570,LT-101,1260000,10.14,180,2023-03-12,Active
LN-017306,CUST-11777,LT-105,2410000,17.42,60,2023-06-26,Active
LN-017307,CUST-01428,LT-101,7820000,8.98,360,2024-04-03,Active
LN-017308,CUST-01327,LT-104,1060000,12.97,36,2023-04-03,Fully Paid
LN-017309,CUST-08517,LT-102,620000,13.98,60,2023-09-27,Active
LN-017310,CUST-00096,LT-102,220000,13.93,12,2021-08-01,Fully Paid
LN-017311,CUST-14103,LT-105,1440000,15.04,120,2024-03-21,Active
LN-017312,CUST-01769,LT-102,600000,14.86,12,2024-04-17,Defaulted
LN-017313,CUST-11696,LT-101,5070000,8.25,180,2025-04-15,Active
LN-017314,CUST-11364,LT-102,470000,13.95,12,2025-12-05,Active
LN-017315,CUST-06184,LT-104,890000,10.9,84,2022-02-15,Active
LN-017316,CUST-07234,LT-101,2170000,8.91,360,2024-06-02,Active
LN-017317,CUST-11422,LT-103,670000,10.41,120,2024-12-13,Active
LN-017318,CUST-12842,LT-103,1780000,11.87,120,2023-11-20,Defaulted
LN-017319,CUST-07550,LT-102,720000,13.92,36,2022-01-17,Fully Paid
LN-017320,CUST-04826,LT-101,2910000,8.81,360,2021-12-05,Active
LN-017321,CUST-13401,LT-101,2870000,8.93,240,2023-12-15,Active
LN-017322,CUST-03174,LT-101,3170000,10.28,360,2024-11-16,Active
LN-017323,CUST-06210,LT-104,1570000,10.64,84,2023-09-13,Active
LN-017324,CUST-00846,LT-102,280000,13.66,12,2025-03-14,Fully Paid
LN-017325,CUST-13596,LT-102,900000,16.12,12,2022-09-09,Fully Paid
LN-017326,CUST-04326,LT-103,710000,9.1,60,2021-12-08,Active
LN-017327,CUST-08938,LT-101,4100000,9.65,120,2023-11-06,Active
LN-017328,CUST-10220,LT-106,760000,17.07,12,2021-09-30,Defaulted
LN-017329,CUST-00042,LT-101,5400000,10.05,180,2025-11-27,Active
LN-017330,CUST-14190,LT-104,880000,10.77,36,2025-11-27,Active
LN-017331,CUST-09718,LT-102,540000,14.05,48,2024-08-20,Active
LN-017332,CUST-08516,LT-105,980000,15.42,60,2024-11-05,Active
LN-017333,CUST-05437,LT-101,2380000,9.57,360,2024-10-25,Active
LN-017334,CUST-09890,LT-103,360000,10.15,120,2022-05-04,Active
LN-017335,CUST-02544,LT-103,1050000,11.25,84,2022-08-20,Active
LN-017336,CUST-07185,LT-102,730000,16.24,36,2024-08-10,Active
LN-017337,CUST-01628,LT-101,1740000,8.68,240,2024-07-20,Active
LN-017338,CUST-04232,LT-104,1100000,11.31,36,2022-12-12,Fully Paid
LN-017339,CUST-03660,LT-101,3740000,12.31,360,2025-06-21,Active
LN-017340,CUST-11215,LT-101,2420000,12.86,180,2023-02-17,Active
LN-017341,CUST-06810,LT-102,620000,18.41,60,2022-10-11,Defaulted
LN-017342,CUST-09396,LT-104,830000,10.68,84,2025-05-03,Active
LN-017343,CUST-12611,LT-101,6450000,8.12,360,2023-04-19,Active
LN-017344,CUST-04446,LT-105,1680000,15.43,84,2022-06-26,Active
LN-017345,CUST-07706,LT-102,280000,13.25,12,2022-10-09,Fully Paid
LN-017346,CUST-04144,LT-101,2480000,8.64,360,2022-04-18,Active
LN-017347,CUST-09904,LT-101,3850000,10.28,180,2023-01-02,Defaulted
LN-017348,CUST-03367,LT-101,7430000,9.95,240,2025-05-08,Active
LN-017349,CUST-10419,LT-102,730000,13.74,24,2024-10-16,Active
LN-017350,CUST-05010,LT-101,1560000,9.19,120,2021-09-06,Active
LN-017351,CUST-12707,LT-103,820000,9.75,84,2022-12-31,Active
LN-017352,CUST-07864,LT-101,2890000,8.98,180,2023-01-20,Active
LN-017353,CUST-06397,LT-101,2730000,9.93,120,2023-04-06,Active
LN-017354,CUST-11424,LT-101,4830000,10.85,120,2023-03-10,Active
LN-017355,CUST-08467,LT-101,2560000,9.99,120,2024-05-27,Active
LN-017356,CUST-08737,LT-101,4640000,11.04,180,2021-06-09,Active
LN-017357,CUST-09541,LT-101,4700000,8.51,360,2023-05-29,Active
LN-017358,CUST-03478,LT-106,1100000,18.35,12,2024-11-26,Fully Paid
LN-017359,CUST-11720,LT-101,1560000,9.13,240,2022-09-08,Active
LN-017360,CUST-08285,LT-104,1250000,10.47,84,2022-09-06,Active
LN-017361,CUST-06848,LT-103,1440000,9.28,60,2023-04-14,Active
LN-017362,CUST-01336,LT-101,1420000,12.44,180,2024-11-17,Active
LN-017363,CUST-06406,LT-105,2430000,14.97,60,2024-11-09,Active
LN-017364,CUST-10353,LT-102,730000,13.9,12,2022-06-21,Fully Paid
LN-017365,CUST-12081,LT-101,6330000,12.3,180,2021-08-02,Active
LN-017366,CUST-01486,LT-104,690000,10.53,84,2022-11-09,Active
LN-017367,CUST-11479,LT-103,1150000,9.18,84,2022-02-14,Active
LN-017368,CUST-08626,LT-101,1730000,8.29,240,2025-06-29,Active
LN-017369,CUST-10901,LT-102,970000,13.31,60,2024-05-12,Active
LN-017370,CUST-07873,LT-103,1330000,11.54,36,2024-02-02,Active
LN-017371,CUST-13192,LT-101,1110000,10.31,180,2022-06-08,Active
LN-017372,CUST-07527,LT-103,1000000,12.22,36,2022-08-31,Fully Paid
LN-017373,CUST-06277,LT-102,150000,14.05,24,2024-03-13,Fully Paid
LN-017374,CUST-05032,LT-101,2430000,8.78,240,2025-10-03,Active
LN-017375,CUST-11915,LT-102,500000,14.75,60,2022-11-25,Defaulted
LN-017376,CUST-05184,LT-102,1160000,13.45,12,2023-11-28,Fully Paid
LN-017377,CUST-08578,LT-103,1100000,10.17,60,2022-06-03,Active
LN-017378,CUST-11042,LT-103,670000,10.92,84,2023-05-13,Active
LN-017379,CUST-00914,LT-102,470000,13.8,60,2023-12-25,Active
LN-017380,CUST-08842,LT-103,1650000,10.64,120,2025-09-30,Active
LN-017381,CUST-04800,LT-105,1200000,14.71,84,2021-09-22,Defaulted
LN-017382,CUST-03098,LT-101,3060000,10.88,360,2022-01-05,Active
LN-017383,CUST-01332,LT-103,810000,10.77,84,2025-09-29,Active
LN-017384,CUST-12934,LT-103,1380000,10.22,48,2024-04-19,Active
LN-017385,CUST-10131,LT-102,780000,14.07,60,2022-04-17,Active
LN-017386,CUST-06788,LT-101,2190000,10.99,180,2025-06-03,Active
LN-017387,CUST-10396,LT-102,740000,14.54,24,2022-09-29,Defaulted
LN-017388,CUST-05212,LT-105,1200000,15.79,120,2023-02-10,Active
LN-017389,CUST-02664,LT-101,2210000,9.13,360,2022-02-01,Active
LN-017390,CUST-11889,LT-102,740000,13.3,12,2024-06-03,Fully Paid
LN-017391,CUST-01104,LT-103,1430000,10.99,48,2021-06-05,Fully Paid
LN-017392,CUST-14831,LT-105,2050000,14.71,60,2023-12-31,Active
LN-017393,CUST-11375,LT-105,1680000,15.56,60,2024-11-22,Active
LN-017394,CUST-07325,LT-104,1230000,11.11,120,2022-10-17,Active
LN-017395,CUST-13718,LT-103,1080000,10.12,120,2025-08-06,Active
LN-017396,CUST-09247,LT-102,480000,14.49,24,2025-11-23,Active
LN-017397,CUST-12060,LT-102,1180000,14.21,60,2024-06-18,Active
LN-017398,CUST-00595,LT-101,3660000,10.1,180,2022-05-18,Active
LN-017399,CUST-10489,LT-102,430000,14.18,48,2021-09-22,Fully Paid
LN-017400,CUST-12913,LT-103,630000,10.15,120,2025-02-06,Active
LN-017401,CUST-00454,LT-103,670000,10.0,60,2023-04-21,Active
LN-017402,CUST-14083,LT-101,2110000,8.68,120,2022-02-19,Active
LN-017403,CUST-05264,LT-102,580000,13.7,36,2022-05-14,Fully Paid
LN-017404,CUST-03174,LT-101,4620000,9.92,120,2025-04-03,Active
LN-017405,CUST-10867,LT-102,170000,14.21,12,2024-04-13,Fully Paid
LN-017406,CUST-01062,LT-106,1710000,17.98,12,2024-03-04,Fully Paid
LN-017407,CUST-02199,LT-102,770000,13.97,60,2024-01-27,Active
LN-017408,CUST-06880,LT-105,2410000,14.77,36,2021-06-11,Fully Paid
LN-017409,CUST-00326,LT-101,2950000,12.69,120,2023-07-15,Active
LN-017410,CUST-06071,LT-103,1030000,11.04,120,2025-11-24,Active
LN-017411,CUST-05220,LT-102,800000,13.95,36,2024-08-28,Active
LN-017412,CUST-11419,LT-102,610000,14.14,24,2025-02-15,Active
LN-017413,CUST-13860,LT-106,1030000,18.65,12,2025-04-24,Defaulted
LN-017414,CUST-08030,LT-102,220000,14.23,48,2023-10-10,Active
LN-017415,CUST-04902,LT-105,3630000,16.61,36,2022-09-11,Defaulted
LN-017416,CUST-01018,LT-105,3220000,15.45,48,2024-05-09,Active
LN-017417,CUST-02293,LT-101,2410000,8.68,360,2022-05-01,Active
LN-017418,CUST-14856,LT-101,5610000,8.38,240,2024-02-06,Active
LN-017419,CUST-10293,LT-104,1860000,10.05,120,2022-01-27,Active
LN-017420,CUST-13104,LT-105,1240000,17.42,84,2024-01-14,Active
LN-017421,CUST-08709,LT-102,1100000,16.29,12,2021-12-26,Fully Paid
LN-017422,CUST-12329,LT-105,2870000,17.02,36,2022-04-12,Fully Paid
LN-017423,CUST-04948,LT-101,6320000,9.32,360,2021-11-08,Active
LN-017424,CUST-05506,LT-104,1490000,10.11,48,2024-12-02,Active
LN-017425,CUST-10178,LT-103,1580000,10.06,84,2022-08-19,Active
LN-017426,CUST-06019,LT-102,680000,14.92,48,2022-12-27,Active
LN-017427,CUST-08811,LT-102,280000,14.69,12,2024-08-22,Fully Paid
LN-017428,CUST-12494,LT-101,1270000,9.01,360,2025-04-14,Active
LN-017429,CUST-07239,LT-103,1030000,10.95,84,2021-09-23,Active
LN-017430,CUST-06938,LT-103,460000,9.63,48,2023-06-05,Active
LN-017431,CUST-09392,LT-105,1920000,17.18,60,2023-09-12,Active
LN-017432,CUST-05260,LT-104,1220000,10.72,84,2023-04-04,Active
LN-017433,CUST-06134,LT-101,1900000,12.77,360,2021-06-09,Active
LN-017434,CUST-09262,LT-101,2130000,10.19,180,2022-06-05,Active
LN-017435,CUST-14270,LT-105,1810000,15.81,120,2024-03-23,Active
LN-017436,CUST-13763,LT-102,1030000,13.22,12,2023-01-12,Fully Paid
LN-017437,CUST-01542,LT-102,1000000,14.14,36,2024-08-23,Active
LN-017438,CUST-10493,LT-102,560000,13.35,36,2022-11-17,Fully Paid
LN-017439,CUST-02795,LT-103,1820000,13.44,120,2024-11-04,Active
LN-017440,CUST-06812,LT-103,810000,10.5,36,2022-02-22,Fully Paid
LN-017441,CUST-08452,LT-102,1030000,13.8,12,2025-02-24,Fully Paid
LN-017442,CUST-01483,LT-102,800000,14.05,12,2025-07-29,Active
LN-017443,CUST-03722,LT-104,310000,12.94,84,2023-08-26,Active
LN-017444,CUST-00570,LT-103,1130000,9.46,48,2025-05-04,Active
LN-017445,CUST-08127,LT-105,3610000,14.68,60,2024-10-30,Active
LN-017446,CUST-08494,LT-105,630000,15.57,60,2022-05-15,Defaulted
LN-017447,CUST-03962,LT-101,1410000,7.87,180,2022-07-01,Active
LN-017448,CUST-07390,LT-104,1500000,12.8,120,2022-04-01,Active
LN-017449,CUST-14202,LT-105,4930000,15.77,84,2025-05-13,Active
LN-017450,CUST-03436,LT-102,520000,14.33,36,2021-10-01,Fully Paid
LN-017451,CUST-01790,LT-102,850000,14.39,48,2025-04-02,Active
LN-017452,CUST-12801,LT-102,570000,14.43,60,2022-07-04,Active
LN-017453,CUST-08524,LT-101,5420000,10.14,360,2025-01-09,Active
LN-017454,CUST-11386,LT-102,620000,13.93,12,2024-05-17,Fully Paid
LN-017455,CUST-11302,LT-102,650000,14.6,12,2025-03-19,Fully Paid
LN-017456,CUST-03962,LT-104,250000,10.58,84,2024-12-14,Active
LN-017457,CUST-05711,LT-102,790000,14.03,24,2024-06-18,Fully Paid
LN-017458,CUST-09528,LT-106,620000,16.85,24,2025-06-26,Active
LN-017459,CUST-05031,LT-103,830000,11.1,36,2023-05-03,Fully Paid
LN-017460,CUST-01788,LT-101,2750000,9.16,120,2024-01-15,Active
LN-017461,CUST-02803,LT-102,410000,14.8,48,2025-04-24,Active
LN-017462,CUST-12069,LT-103,2160000,10.28,48,2022-07-09,Active
LN-017463,CUST-03866,LT-101,2770000,8.85,360,2022-09-08,Active
LN-017464,CUST-12533,LT-102,280000,13.85,36,2024-07-10,Active
LN-017465,CUST-12183,LT-105,2390000,17.2,48,2022-04-04,Fully Paid
LN-017466,CUST-04288,LT-101,730000,8.52,180,2025-06-17,Active
LN-017467,CUST-05371,LT-101,3990000,8.38,180,2021-10-29,Active
LN-017468,CUST-09552,LT-102,850000,14.54,36,2022-05-04,Fully Paid
LN-017469,CUST-11745,LT-105,2750000,15.56,84,2025-09-10,Active
LN-017470,CUST-02826,LT-103,430000,9.8,120,2024-10-11,Active
LN-017471,CUST-03307,LT-103,520000,9.55,120,2022-04-16,Active
LN-017472,CUST-02891,LT-101,2090000,10.72,120,2024-12-10,Active
LN-017473,CUST-13286,LT-103,2360000,9.49,120,2023-07-29,Active
LN-017474,CUST-06059,LT-103,650000,11.86,48,2025-01-20,Defaulted
LN-017475,CUST-11355,LT-106,2110000,19.3,36,2021-09-21,Fully Paid
LN-017476,CUST-08460,LT-101,2640000,9.4,360,2023-10-05,Defaulted
LN-017477,CUST-00915,LT-102,900000,14.15,36,2023-05-25,Fully Paid
LN-017478,CUST-12274,LT-102,700000,15.52,60,2023-09-14,Active
LN-017479,CUST-02968,LT-103,400000,14.53,60,2024-08-13,Defaulted
LN-017480,CUST-04735,LT-102,670000,16.3,60,2021-07-15,Active
LN-017481,CUST-05694,LT-102,550000,14.97,60,2024-08-27,Active
LN-017482,CUST-05231,LT-102,760000,15.17,24,2022-03-25,Fully Paid
LN-017483,CUST-13709,LT-101,5310000,9.53,240,2024-07-14,Active
LN-017484,CUST-08192,LT-102,650000,13.89,48,2025-02-08,Active
LN-017485,CUST-01271,LT-101,4780000,8.38,240,2021-12-26,Active
LN-017486,CUST-01666,LT-101,6030000,9.04,120,2022-01-13,Active
LN-017487,CUST-12548,LT-101,4000000,10.71,240,2025-11-27,Active
LN-017488,CUST-06279,LT-101,3540000,10.32,360,2025-04-23,Active
LN-017489,CUST-02936,LT-101,880000,9.18,120,2023-09-22,Active
LN-017490,CUST-13287,LT-101,2570000,8.33,180,2024-09-26,Active
LN-017491,CUST-11460,LT-103,1460000,14.49,60,2024-06-12,Defaulted
LN-017492,CUST-07623,LT-102,380000,14.33,12,2024-07-25,Fully Paid
LN-017493,CUST-04424,LT-105,1560000,19.84,60,2023-11-18,Active
LN-017494,CUST-12640,LT-101,5180000,8.57,120,2024-02-20,Active
LN-017495,CUST-03403,LT-103,1330000,10.33,60,2025-01-16,Active
LN-017496,CUST-05455,LT-105,2200000,15.85,36,2023-07-10,Active
LN-017497,CUST-01683,LT-103,940000,9.24,36,2023-11-18,Active
LN-017498,CUST-14917,LT-105,1690000,15.35,84,2023-09-28,Active
LN-017499,CUST-12834,LT-103,2600000,11.74,36,2023-02-10,Fully Paid
LN-017500,CUST-04637,LT-104,1320000,10.62,60,2025-05-14,Active
LN-017501,CUST-09781,LT-101,4820000,8.48,180,2024-10-26,Active
LN-017502,CUST-02058,LT-101,4240000,13.26,360,2024-12-05,Active
LN-017503,CUST-08427,LT-101,5500000,9.19,180,2024-07-07,Active
LN-017504,CUST-13462,LT-105,1510000,16.86,120,2022-01-19,Defaulted
LN-017505,CUST-06745,LT-103,470000,10.1,84,2025-10-03,Active
LN-017506,CUST-03296,LT-102,620000,13.56,12,2021-06-08,Fully Paid
LN-017507,CUST-02193,LT-102,210000,14.12,48,2025-05-05,Active
LN-017508,CUST-08124,LT-101,7150000,8.53,180,2021-09-27,Active
LN-017509,CUST-11483,LT-103,590000,10.81,36,2023-11-30,Active
LN-017510,CUST-00897,LT-101,3550000,8.3,360,2025-01-27,Active
LN-017511,CUST-02521,LT-101,2050000,8.08,360,2025-12-05,Active
LN-017512,CUST-03368,LT-101,5370000,8.19,360,2024-10-07,Active
LN-017513,CUST-01633,LT-102,540000,15.56,48,2021-09-02,Fully Paid
LN-017514,CUST-07614,LT-103,1430000,13.61,120,2024-11-16,Active
LN-017515,CUST-04202,LT-103,910000,10.01,48,2023-04-11,Active
LN-017516,CUST-10387,LT-103,720000,10.05,48,2023-10-09,Active
LN-017517,CUST-14792,LT-102,510000,14.25,12,2024-10-16,Fully Paid
LN-017518,CUST-00546,LT-103,1110000,10.59,36,2022-05-28,Fully Paid
LN-017519,CUST-02126,LT-106,930000,19.25,24,2024-10-10,Active
LN-017520,CUST-08597,LT-103,270000,10.02,60,2021-12-24,Active
LN-017521,CUST-12184,LT-102,1030000,14.25,12,2024-04-19,Fully Paid
LN-017522,CUST-01217,LT-101,3510000,8.67,360,2021-09-30,Active
LN-017523,CUST-00729,LT-101,3560000,8.12,360,2023-08-28,Active
LN-017524,CUST-06232,LT-101,3240000,10.61,240,2023-05-22,Active
LN-017525,CUST-00048,LT-102,520000,13.53,60,2025-09-25,Active
LN-017526,CUST-12799,LT-101,5820000,9.73,240,2025-07-06,Active
LN-017527,CUST-10344,LT-106,1270000,16.12,18,2022-09-12,Fully Paid
LN-017528,CUST-13979,LT-103,1220000,9.97,60,2021-12-14,Active
LN-017529,CUST-07940,LT-102,620000,13.91,12,2021-07-19,Fully Paid
LN-017530,CUST-06355,LT-103,1520000,9.39,60,2024-10-30,Active
LN-017531,CUST-03808,LT-101,2910000,8.2,240,2022-04-19,Active
LN-017532,CUST-13606,LT-105,1770000,14.88,48,2025-03-26,Active
LN-017533,CUST-04862,LT-102,490000,14.15,60,2025-09-08,Active
LN-017534,CUST-04486,LT-102,1070000,13.61,36,2023-03-24,Fully Paid
LN-017535,CUST-03406,LT-101,5720000,9.18,240,2022-12-10,Active
LN-017536,CUST-03402,LT-101,3390000,9.35,360,2021-11-14,Active
LN-017537,CUST-04585,LT-106,1040000,16.86,24,2023-12-27,Fully Paid
LN-017538,CUST-11137,LT-104,370000,12.32,120,2023-06-15,Active
LN-017539,CUST-06802,LT-104,680000,10.17,60,2024-02-14,Active
LN-017540,CUST-00034,LT-102,1270000,14.35,48,2025-09-04,Active
LN-017541,CUST-02974,LT-103,1060000,10.75,48,2022-11-09,Active
LN-017542,CUST-10643,LT-102,730000,13.85,60,2025-07-04,Active
LN-017543,CUST-14526,LT-101,3550000,9.29,360,2022-01-30,Active
LN-017544,CUST-12244,LT-104,1290000,10.81,36,2024-05-15,Active
LN-017545,CUST-06150,LT-101,2240000,10.06,120,2023-03-10,Active
LN-017546,CUST-03409,LT-102,340000,14.47,24,2023-10-28,Fully Paid
LN-017547,CUST-04025,LT-102,460000,16.13,36,2025-12-01,Active
LN-017548,CUST-11872,LT-102,410000,14.39,36,2023-04-05,Fully Paid
LN-017549,CUST-06008,LT-101,1860000,8.59,240,2022-10-16,Active
LN-017550,CUST-06523,LT-103,1230000,9.78,48,2024-05-09,Active
LN-017551,CUST-04551,LT-103,1400000,10.83,48,2025-06-08,Active
LN-017552,CUST-01210,LT-101,2230000,8.06,180,2024-05-17,Active
LN-017553,CUST-11639,LT-102,640000,15.27,60,2022-08-21,Defaulted
LN-017554,CUST-06611,LT-102,830000,14.05,24,2022-03-27,Fully Paid
LN-017555,CUST-10459,LT-106,740000,16.87,12,2025-04-20,Fully Paid
LN-017556,CUST-02937,LT-103,690000,9.5,120,2024-09-07,Active
LN-017557,CUST-09707,LT-104,1210000,11.93,60,2024-06-07,Active
LN-017558,CUST-13185,LT-102,640000,13.67,60,2024-02-10,Active
LN-017559,CUST-08967,LT-101,5460000,8.65,360,2025-08-21,Active
LN-017560,CUST-10879,LT-102,230000,13.93,24,2025-09-17,Active
LN-017561,CUST-08116,LT-102,980000,14.95,60,2023-02-15,Defaulted
LN-017562,CUST-00619,LT-102,270000,14.22,12,2025-07-06,Active
LN-017563,CUST-13297,LT-101,2130000,12.76,360,2021-09-22,Defaulted
LN-017564,CUST-02803,LT-102,240000,14.02,36,2021-11-09,Fully Paid
LN-017565,CUST-05420,LT-102,740000,13.13,12,2021-08-30,Fully Paid
LN-017566,CUST-02470,LT-101,3170000,8.63,360,2022-05-09,Active
LN-017567,CUST-01551,LT-103,1290000,13.97,60,2023-01-08,Defaulted
LN-017568,CUST-05899,LT-102,590000,13.86,36,2025-05-08,Active
